ENTIDAD|NOMBRE ENTIDAD|DISTRITO|MUNICIPIO|NOMBRE MUNICIPIO|SECCION|TIPO
32|ZACATECAS|2|45|TEPECHITLAN|1416|MIXTO(A)
32|ZACATECAS|2|45|TEPECHITLAN|1417|URBANO(A)
32|ZACATECAS|2|45|TEPECHITLAN|1418|URBANO(A)
32|ZACATECAS|2|45|TEPECHITLAN|1419|MIXTO(A)
32|ZACATECAS|2|45|TEPECHITLAN|1420|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1421|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1422|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1423|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1425|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1427|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1428|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1429|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1430|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1431|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1432|RURAL
32|ZACATECAS|2|46|TEPETONGO|1433|MIXTO(A)
32|ZACATECAS|2|46|TEPETONGO|1434|URBANO(A)
32|ZACATECAS|2|46|TEPETONGO|1435|MIXTO(A)
32|ZACATECAS|2|46|TEPETONGO|1436|RURAL
32|ZACATECAS|2|46|TEPETONGO|1437|RURAL
32|ZACATECAS|2|46|TEPETONGO|1438|RURAL
32|ZACATECAS|2|46|TEPETONGO|1439|RURAL
32|ZACATECAS|2|46|TEPETONGO|1440|RURAL
32|ZACATECAS|2|46|TEPETONGO|1442|MIXTO(A)
32|ZACATECAS|2|46|TEPETONGO|1443|MIXTO(A)
32|ZACATECAS|2|46|TEPETONGO|1444|RURAL
32|ZACATECAS|2|46|TEPETONGO|1447|RURAL
32|ZACATECAS|2|46|TEPETONGO|1448|RURAL
32|ZACATECAS|2|46|TEPETONGO|1450|RURAL
32|ZACATECAS|2|46|TEPETONGO|1452|URBANO(A)
32|ZACATECAS|2|46|TEPETONGO|1453|MIXTO(A)
32|ZACATECAS|2|46|TEPETONGO|1454|RURAL
32|ZACATECAS|2|46|TEPETONGO|1455|RURAL
32|ZACATECAS|2|46|TEPETONGO|1456|RURAL
32|ZACATECAS|2|46|TEPETONGO|1457|RURAL
32|ZACATECAS|2|46|TEPETONGO|1460|RURAL
32|ZACATECAS|2|46|TEPETONGO|1461|RURAL
32|ZACATECAS|2|46|TEPETONGO|1462|RURAL
32|ZACATECAS|2|46|TEPETONGO|1463|RURAL
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1465|MIXTO(A)
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1466|URBANO(A)
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1467|URBANO(A)
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1468|MIXTO(A)
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1475|RURAL
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1476|RURAL
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1478|MIXTO(A)
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1479|MIXTO(A)
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1480|MIXTO(A)
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1481|MIXTO(A)
32|ZACATECAS|2|47|TEUL DE GONZALEZ ORTEGA|1484|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1485|MIXTO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1486|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1487|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1488|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1489|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1490|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1491|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1492|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1493|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1494|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1495|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1496|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1497|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1498|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1499|URBANO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1500|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1501|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1502|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1503|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1504|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1505|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1506|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1507|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1508|MIXTO(A)
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1509|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1510|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1511|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1512|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1513|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1514|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1515|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1517|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1518|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1519|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1520|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1521|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1522|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1523|RURAL
32|ZACATECAS|2|48|TLALTENANGO DE SANCHEZ ROMAN|1524|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1711|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1712|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1713|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1714|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1715|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1716|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1717|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1718|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1719|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1720|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1721|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1722|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1723|URBANO(A)
32|ZACATECAS|2|55|VILLANUEVA|1724|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1725|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1726|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1727|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1728|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1730|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1731|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1732|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1733|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1734|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1735|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1736|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1737|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1738|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1739|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1740|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1742|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1743|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1744|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1745|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1746|MIXTO(A)
32|ZACATECAS|2|55|VILLANUEVA|1748|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1749|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1750|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1751|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1752|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1753|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1755|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1757|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1758|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1759|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1760|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1761|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1762|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1763|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1764|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1769|RURAL
32|ZACATECAS|2|55|VILLANUEVA|1770|RURAL
32|ZACATECAS|2|58|SANTA MARIA DE LA PAZ|1470|MIXTO(A)
32|ZACATECAS|2|58|SANTA MARIA DE LA PAZ|1471|URBANO(A)
32|ZACATECAS|2|58|SANTA MARIA DE LA PAZ|1472|MIXTO(A)
32|ZACATECAS|2|58|SANTA MARIA DE LA PAZ|1473|RURAL
32|ZACATECAS|2|58|SANTA MARIA DE LA PAZ|1474|RURAL
32|ZACATECAS|2|58|SANTA MARIA DE LA PAZ|1482|RURAL
32|ZACATECAS|2|58|SANTA MARIA DE LA PAZ|1483|RURAL
32|ZACATECAS|3|5|CALERA|40|MIXTO(A)
32|ZACATECAS|3|5|CALERA|41|URBANO(A)
32|ZACATECAS|3|5|CALERA|42|URBANO(A)
32|ZACATECAS|3|5|CALERA|43|URBANO(A)
32|ZACATECAS|3|5|CALERA|44|MIXTO(A)
32|ZACATECAS|3|5|CALERA|45|URBANO(A)
32|ZACATECAS|3|5|CALERA|46|URBANO(A)
32|ZACATECAS|3|5|CALERA|47|URBANO(A)
32|ZACATECAS|3|5|CALERA|48|URBANO(A)
32|ZACATECAS|3|5|CALERA|49|URBANO(A)
32|ZACATECAS|3|5|CALERA|50|MIXTO(A)
32|ZACATECAS|3|5|CALERA|51|URBANO(A)
32|ZACATECAS|3|5|CALERA|52|URBANO(A)
32|ZACATECAS|3|5|CALERA|53|MIXTO(A)
32|ZACATECAS|3|5|CALERA|54|MIXTO(A)
32|ZACATECAS|3|5|CALERA|55|MIXTO(A)
32|ZACATECAS|3|5|CALERA|56|URBANO(A)
32|ZACATECAS|3|5|CALERA|57|MIXTO(A)
32|ZACATECAS|3|5|CALERA|58|MIXTO(A)
32|ZACATECAS|3|5|CALERA|59|RURAL
32|ZACATECAS|3|5|CALERA|60|RURAL
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|61|MIXTO(A)
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|62|URBANO(A)
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|63|URBANO(A)
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|64|URBANO(A)
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|65|URBANO(A)
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|66|MIXTO(A)
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|67|URBANO(A)
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|68|RURAL
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|69|RURAL
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|70|RURAL
32|ZACATECAS|3|6|CAÑITAS DE FELIPE PESCADOR|71|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|73|URBANO(A)
32|ZACATECAS|3|7|CONCEPCION DEL ORO|74|MIXTO(A)
32|ZACATECAS|3|7|CONCEPCION DEL ORO|75|URBANO(A)
32|ZACATECAS|3|7|CONCEPCION DEL ORO|76|URBANO(A)
32|ZACATECAS|3|7|CONCEPCION DEL ORO|77|URBANO(A)
32|ZACATECAS|3|7|CONCEPCION DEL ORO|78|URBANO(A)
32|ZACATECAS|3|7|CONCEPCION DEL ORO|79|URBANO(A)
32|ZACATECAS|3|7|CONCEPCION DEL ORO|80|URBANO(A)
32|ZACATECAS|3|7|CONCEPCION DEL ORO|82|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|83|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|84|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|85|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|86|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|87|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|89|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|91|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|92|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|93|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|94|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|95|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|96|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|98|RURAL
32|ZACATECAS|3|7|CONCEPCION DEL ORO|99|RURAL
32|ZACATECAS|3|13|GENERAL ENRIQUE ESTRADA|378|MIXTO(A)
32|ZACATECAS|3|13|GENERAL ENRIQUE ESTRADA|379|MIXTO(A)
32|ZACATECAS|3|13|GENERAL ENRIQUE ESTRADA|380|MIXTO(A)
32|ZACATECAS|3|13|GENERAL ENRIQUE ESTRADA|381|RURAL
32|ZACATECAS|3|13|GENERAL ENRIQUE ESTRADA|382|RURAL
32|ZACATECAS|3|13|GENERAL ENRIQUE ESTRADA|383|RURAL
32|ZACATECAS|3|13|GENERAL ENRIQUE ESTRADA|384|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|386|URBANO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|387|MIXTO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|388|URBANO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|389|MIXTO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|390|MIXTO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|391|URBANO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|392|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|393|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|394|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|395|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|396|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|397|URBANO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|398|MIXTO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|399|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|400|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|401|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|402|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|403|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|404|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|405|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|406|MIXTO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|407|URBANO(A)
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|408|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|409|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|410|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|411|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|412|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|413|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|414|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|415|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|416|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|417|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|418|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|419|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|420|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|421|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|422|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|423|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|424|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|425|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|426|RURAL
32|ZACATECAS|3|14|GENERAL FRANCISCO R. MURGUIA|427|RURAL
32|ZACATECAS|3|26|MAZAPIL|808|MIXTO(A)
32|ZACATECAS|3|26|MAZAPIL|809|MIXTO(A)
32|ZACATECAS|3|26|MAZAPIL|810|MIXTO(A)
32|ZACATECAS|3|26|MAZAPIL|811|MIXTO(A)
32|ZACATECAS|3|26|MAZAPIL|812|RURAL
32|ZACATECAS|3|26|MAZAPIL|813|RURAL
32|ZACATECAS|3|26|MAZAPIL|814|RURAL
32|ZACATECAS|3|26|MAZAPIL|815|RURAL
32|ZACATECAS|3|26|MAZAPIL|816|RURAL
32|ZACATECAS|3|26|MAZAPIL|817|RURAL
32|ZACATECAS|3|26|MAZAPIL|819|RURAL
32|ZACATECAS|3|26|MAZAPIL|820|RURAL
32|ZACATECAS|3|26|MAZAPIL|821|RURAL
32|ZACATECAS|3|26|MAZAPIL|822|URBANO(A)
32|ZACATECAS|3|26|MAZAPIL|823|URBANO(A)
32|ZACATECAS|3|26|MAZAPIL|824|RURAL
32|ZACATECAS|3|26|MAZAPIL|826|RURAL
32|ZACATECAS|3|26|MAZAPIL|827|RURAL
32|ZACATECAS|3|26|MAZAPIL|828|RURAL
32|ZACATECAS|3|26|MAZAPIL|829|RURAL
32|ZACATECAS|3|26|MAZAPIL|831|RURAL
32|ZACATECAS|3|26|MAZAPIL|832|RURAL
32|ZACATECAS|3|26|MAZAPIL|834|RURAL
32|ZACATECAS|3|26|MAZAPIL|835|RURAL
32|ZACATECAS|3|26|MAZAPIL|836|RURAL
32|ZACATECAS|3|26|MAZAPIL|837|RURAL
32|ZACATECAS|3|26|MAZAPIL|838|RURAL
32|ZACATECAS|3|26|MAZAPIL|839|RURAL
32|ZACATECAS|3|26|MAZAPIL|841|RURAL
32|ZACATECAS|3|26|MAZAPIL|842|RURAL
32|ZACATECAS|3|26|MAZAPIL|843|RURAL
32|ZACATECAS|3|26|MAZAPIL|844|RURAL
32|ZACATECAS|3|26|MAZAPIL|845|RURAL
32|ZACATECAS|3|26|MAZAPIL|846|RURAL
32|ZACATECAS|3|26|MAZAPIL|847|RURAL
32|ZACATECAS|3|26|MAZAPIL|849|RURAL
32|ZACATECAS|3|26|MAZAPIL|850|RURAL
32|ZACATECAS|3|26|MAZAPIL|851|RURAL
32|ZACATECAS|3|26|MAZAPIL|853|RURAL
32|ZACATECAS|3|26|MAZAPIL|854|RURAL
32|ZACATECAS|3|26|MAZAPIL|856|RURAL
32|ZACATECAS|3|26|MAZAPIL|859|RURAL
32|ZACATECAS|3|26|MAZAPIL|860|RURAL
32|ZACATECAS|3|26|MAZAPIL|861|RURAL
32|ZACATECAS|3|26|MAZAPIL|862|RURAL
32|ZACATECAS|3|26|MAZAPIL|863|RURAL
32|ZACATECAS|3|26|MAZAPIL|865|RURAL
32|ZACATECAS|3|26|MAZAPIL|866|RURAL
32|ZACATECAS|3|26|MAZAPIL|867|RURAL
32|ZACATECAS|3|27|MELCHOR OCAMPO|868|MIXTO(A)
32|ZACATECAS|3|27|MELCHOR OCAMPO|869|RURAL
32|ZACATECAS|3|27|MELCHOR OCAMPO|870|RURAL
32|ZACATECAS|3|27|MELCHOR OCAMPO|871|RURAL
32|ZACATECAS|3|27|MELCHOR OCAMPO|873|RURAL
32|ZACATECAS|3|27|MELCHOR OCAMPO|874|RURAL
32|ZACATECAS|3|27|MELCHOR OCAMPO|875|RURAL
32|ZACATECAS|3|32|MORELOS|945|URBANO(A)
32|ZACATECAS|3|32|MORELOS|946|MIXTO(A)
32|ZACATECAS|3|32|MORELOS|947|URBANO(A)
32|ZACATECAS|3|32|MORELOS|948|URBANO(A)
32|ZACATECAS|3|32|MORELOS|949|MIXTO(A)
32|ZACATECAS|3|32|MORELOS|950|RURAL
32|ZACATECAS|3|32|MORELOS|951|RURAL
32|ZACATECAS|3|32|MORELOS|952|MIXTO(A)
32|ZACATECAS|3|32|MORELOS|953|URBANO(A)
32|ZACATECAS|3|37|PANUCO|1080|MIXTO(A)
32|ZACATECAS|3|37|PANUCO|1081|RURAL
32|ZACATECAS|3|37|PANUCO|1082|RURAL
32|ZACATECAS|3|37|PANUCO|1083|RURAL
32|ZACATECAS|3|37|PANUCO|1084|RURAL
32|ZACATECAS|3|37|PANUCO|1085|RURAL
32|ZACATECAS|3|37|PANUCO|1086|URBANO(A)
32|ZACATECAS|3|37|PANUCO|1087|MIXTO(A)
32|ZACATECAS|3|37|PANUCO|1088|MIXTO(A)
32|ZACATECAS|3|37|PANUCO|1089|URBANO(A)
32|ZACATECAS|3|37|PANUCO|1090|URBANO(A)
32|ZACATECAS|3|37|PANUCO|1091|RURAL
32|ZACATECAS|3|37|PANUCO|1092|RURAL
32|ZACATECAS|3|37|PANUCO|1093|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1192|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1193|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1194|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1195|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1196|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1197|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1198|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1199|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1200|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1201|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1202|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1203|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1204|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1205|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1206|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1207|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1208|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1209|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1210|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1211|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1212|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1213|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1214|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1216|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1217|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1218|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1219|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1220|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1221|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1222|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1223|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1224|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1225|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1226|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1227|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1228|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1229|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1230|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1231|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1232|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1233|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1234|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1235|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1236|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1237|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1238|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1239|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1240|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1241|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1242|MIXTO(A)
32|ZACATECAS|3|39|RIO GRANDE|1243|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1244|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1245|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1246|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1247|URBANO(A)
32|ZACATECAS|3|39|RIO GRANDE|1248|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1249|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1250|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1251|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1252|RURAL
32|ZACATECAS|3|39|RIO GRANDE|1253|RURAL
